"id","country","geolocation","level","adm1","location","disastertype","continent"
39357,"Sri Lanka","7.297540, 81.682020",1,"ampara","ampara districts","flood","Asia"
39358,"Sri Lanka","7.089700, 79.992500",1,"gampaha","gampaha district","flood","Asia"
39359,"Sri Lanka","8.036200, 79.828300",1,"puttalam","puttalam district","flood","Asia"
39360,"Sri Lanka","9.396100, 80.398200",1,"kilinochchi","kilinochchi districts","flood","Asia"
39361,"Sri Lanka","9.268000, 80.815000",1,"mullaitivu","mullattivu","flood","Asia"
39362,"Sri Lanka","8.583877, 81.228684",1,"trincomalee","trincomalee","flood","Asia"
39363,"Sri Lanka","6.871400, 81.348700",1,"moneragala","moneragala district","flood","Asia"
39364,"Sudan","12.383330, 23.300000",1,"central darfur","western darfur provinces","flood","Africa"
39365,"Sudan","14.034930, 35.383440",1,"al qadarif","gadaref","flood","Africa"
39366,"Syria","33.510200, 36.291280",1,"damascus","city_damascus","storm","Asia"
39367,"Syria","35.131790, 36.757830",2,"hamah","hama","storm","Asia"
39368,"Syria","35.930620, 36.633930",1,"idlib","idleb provinces","storm","Asia"
39369,"Syria","32.625000, 36.105004",1,"dar'a","dara","storm","Asia"
39370,"Syria","36.201240, 37.161170",1,"aleppo","aleppo","storm","Asia"
39371,"Syria","34.726820, 36.723390",1,"hims","homs","storm","Asia"
39372,"Syria","32.781270, 36.865020",1,"as suwayda'","as_suweida","storm","Asia"
39373,"Syria","33.125950, 35.824610",1,"quneitra","al_qunaytirah","storm","Asia"
39374,"Syria","35.335880, 40.140840",1,"dayr az zawr","dayr_az_zor","storm","Asia"
39375,"Syria","35.131790, 36.757830",2,"hamah","hama","storm","Asia"
39376,"Syria","32.618890, 36.102130",1,"dar'a","dara provinces","storm","Asia"
39377,"Taiwan","23.752816, 120.953464",1,"taiwan","taiwan sheng province","storm","Asia"
39378,"Taiwan","23.752816, 120.953464",1,"taiwan","taiwan sheng province","storm","Asia"
39379,"Taiwan","23.752816, 120.953464",1,"taiwan","taiwan sheng province","storm","Asia"
39380,"Thailand","13.771284, 102.069335",1,"sa kaeo","sa kaeo provinces","storm","Asia"
39381,"Thailand","12.706988, 101.183180",1,"rayong","rayong","storm","Asia"
39382,"Thailand","12.610521, 102.102510",1,"chanthaburi","chanthaburi","storm","Asia"
39383,"Thailand","10.521366, 99.192388",1,"chumphon","chumphon","storm","Asia"
39384,"Thailand","8.450910, 98.529850",1,"phangnga","phang-nga","storm","Asia"
39385,"Thailand","7.617860, 100.077920",1,"phatthalung","phatthlung","storm","Asia"
39386,"Thailand","9.132285, 99.332180",1,"surat thani","surat thani","storm","Asia"
39387,"Thailand","15.114810, 104.329380",1,"si sa ket","si sa ket","storm","Asia"
39388,"Thailand","11.812146, 99.797868",1,"prachuap khiri khan","prachuap khiri khan","storm","Asia"
39389,"Thailand","9.896900, 98.625155",1,"ranong","ranong","storm","Asia"
39390,"Thailand","7.557919, 99.611392",1,"trang","trang","storm","Asia"
39391,"Thailand","14.533330, 100.916670",1,"saraburi","saraburi","storm","Asia"
39392,"Thailand","6.623888, 100.066900",1,"satun","satun","storm","Asia"
39393,"Thailand","13.687635, 101.070093",1,"chachoengsao","chachoengsao","storm","Asia"
39394,"Thailand","8.418526, 99.963415",1,"nakhon si thammarat","nakhon si thammarat","storm","Asia"
39395,"Thailand","8.059043, 98.917464",1,"krabi","krabi","storm","Asia"
39396,"Thailand","14.882237, 103.492292",1,"surin","surin","storm","Asia"
39397,"Thailand","16.884534, 99.125005",1,"tak","tak","storm","Asia"
39398,"Thailand","14.049920, 101.368640",1,"prachin buri","prachinburi","storm","Asia"
39399,"Thailand","14.212078, 101.201417",1,"nakhon nayok","nakhon nayok","storm","Asia"
39400,"Thailand","13.362200, 100.983450",1,"chon buri","chonburi","storm","Asia"
39401,"Thailand","12.243465, 102.518213",1,"trat","trat","storm","Asia"
39402,"Timor-Leste","-8.550000, 125.666670",1,"dili","dili province","earthquake","Asia"
39403,"Turkey","40.939323, 40.054576",1,"trabzon","merkez district","flood","Asia"
39404,"Turkey","41.679096, 26.551607",1,"edirne","edirne city","flood","Asia"
39405,"Turkey","41.181610, 41.821720",1,"artvin","artvin province","flood","Asia"
39406,"United States","44.125200, -84.196697",1,"michigan","michigan","storm","Americas"
39407,"United States","35.843003, -86.343051",1,"tennessee","tennessee","storm","Americas"
39408,"United States","42.358670, -71.718185",1,"massachusetts","massachusetts","storm","Americas"
39409,"United States","37.527233, -85.287620",1,"kentucky","kentucky","storm","Americas"
39410,"United States","45.315250, -69.203947",1,"maine","maine","storm","Americas"
39411,"United States","40.896512, -77.838751",1,"pennsylvania","pennsylvania","storm","Americas"
39412,"United States","40.413057, -82.711215",1,"ohio","ohio","storm","Americas"
39413,"United States","40.713047, -74.007230",1,"new york","new york","storm","Americas"
39414,"United States","40.114047, -89.158651",1,"illinois","illinois","storm","Americas"
39415,"United States","43.685525, -71.577597",1,"new hampshire","new hampshire","storm","Americas"
39416,"United States","41.488713, -71.454319",1,"rhode island","rhode island","storm","Americas"
39417,"United States","35.574212, -81.216128",1,"south carolina","north carolina","storm","Americas"
39418,"United States","44.075207, -72.662689",1,"vermont","vermont provinces","storm","Americas"
39419,"United States","38.892062, -77.019912",1,"washington","district of columbia","storm","Americas"
39420,"United States","37.512821, -78.697949",1,"virginia","virginia","storm","Americas"
39421,"United States","38.818199, -76.158730",1,"maryland","maryland","storm","Americas"
39422,"United States","34.026859, -91.343266",1,"arkansas","arkansas provinces","storm","Americas"
39423,"United States","38.367983, -92.477747",1,"missouri","missouri","storm","Americas"
39424,"United States","38.484727, -98.380171",1,"kansas","kansas","storm","Americas"
39425,"United States","32.723978, -89.657176",1,"mississippi","mississippi","storm","Americas"
39426,"United States","32.766543, -86.840287",1,"alabama","alabama","storm","Americas"
39427,"United States","32.648325, -83.444534",1,"georgia","georgia","storm","Americas"
39428,"United States","37.527233, -85.287620",1,"kentucky","kentucky","storm","Americas"
39429,"United States","31.462733, -99.333050",1,"texas","texas","storm","Americas"
39430,"United States","30.185846, -91.426420",1,"louisiana","louisiana","storm","Americas"
39431,"United States","18.363564, -66.562149",1,"florida","florida provinces","storm","Americas"
39432,"United States","41.527270, -99.811107",1,"nebraska","nebraska","storm","Americas"
39433,"United States","31.462733, -99.333050",1,"texas","texas","storm","Americas"
39434,"United States","38.484727, -98.380171",1,"kansas","kansas","storm","Americas"
39435,"United States","46.348856, -94.200791",1,"minnesota","minnesota","storm","Americas"
39436,"United States","44.436128, -100.230537",1,"south dakota","south dakota provinces","storm","Americas"
39437,"United States","38.367983, -92.477747",1,"missouri","missouri","storm","Americas"
39438,"United States","38.998551, -105.547816",1,"colorado","colorado","storm","Americas"
39439,"United States","35.582684, -97.508599",1,"oklahoma","oklahoma","storm","Americas"
39440,"United States","38.998551, -105.547816",1,"colorado","colorado","storm","Americas"
39441,"United States","40.114047, -89.158651",1,"illinois","illinois provinces","storm","Americas"
39442,"United States","35.843003, -86.343051",1,"tennessee","tennessee","storm","Americas"
39443,"United States","42.074698, -93.499972",1,"iowa","iowa","storm","Americas"
39444,"United States","38.367983, -92.477747",1,"missouri","missouri","storm","Americas"
39445,"United States","40.413057, -82.711215",1,"ohio","ohio","storm","Americas"
39446,"United States","37.527233, -85.287620",1,"kentucky","kentucky","storm","Americas"
39447,"United States","33.903863, -80.893752",1,"south carolina","south carolina","storm","Americas"
39448,"United States","39.919807, -86.281793",1,"indiana","indiana","storm","Americas"
39449,"United States","46.348856, -94.200791",1,"minnesota","minnesota","storm","Americas"
39450,"United States","44.644833, -89.739185",1,"wisconsin","wisconsin","storm","Americas"
39451,"United States","40.114047, -89.158651",1,"illinois","illinois","storm","Americas"
39452,"United States","45.315250, -69.203947",1,"maine","maine","storm","Americas"
39453,"United States","41.488713, -71.454319",1,"rhode island","rhode island","storm","Americas"
39454,"United States","42.358670, -71.718185",1,"massachusetts","massachusetts","storm","Americas"
39455,"United States","39.919807, -86.281793",1,"indiana","indiana","storm","Americas"
39456,"United States","41.573503, -72.738306",1,"connecticut","connecticut","storm","Americas"
39457,"United States","31.781519, -82.365700",1,"georgia","cook district","storm","Americas"
39458,"United States","44.644833, -89.739185",1,"wisconsin","wisconsin","storm","Americas"
39459,"United States","44.125200, -84.196697",1,"michigan","michigan","storm","Americas"
39460,"United States","43.685525, -71.577597",1,"new hampshire","new hampshire province","storm","Americas"
39461,"United States","40.713047, -74.007230",1,"new york","new york provinces","storm","Americas"
39462,"United States","40.413057, -82.711215",1,"ohio","ohio","storm","Americas"
39463,"United States","40.780183, -92.933893",1,"iowa","clark district","flood","Americas"
39464,"United States","39.356482, -116.655436",1,"nevada","nevada province","flood","Americas"
39465,"United States","39.323725, -111.678248",1,"utah","utah province","flood","Americas"
39466,"United States","38.892062, -77.019912",1,"washington","washington district","flood","Americas"
39467,"Belize","17.494694, -88.189729",1,"belize","belize city","flood","Americas"
39468,"Belize","17.764691, -88.814940",1,"orange walk","orange walk","flood","Americas"
39469,"Belize","18.393750, -88.388490",1,"corozal","corozal provinces","flood","Americas"
39470,"United States","33.903863, -80.893752",1,"south carolina","south carolina","storm","Americas"
39471,"United States","30.146805, -92.035346",1,"louisiana","lousiana province","storm","Americas"
39472,"United States","38.484727, -98.380171",1,"kansas","kansas","storm","Americas"
39473,"United States","35.551520, -97.407200",1,"oklahoma","oklahoma provinces","storm","Americas"
39474,"United States","31.462733, -99.333050",1,"texas","texas","storm","Americas"
39475,"United States","30.185846, -91.426420",1,"louisiana","louisiana provinces","flood","Americas"
39476,"United States","34.899924, -92.438885",1,"arkansas","arkansas","flood","Americas"
39477,"United States","40.114047, -89.158651",1,"illinois","illinois","flood","Americas"
39478,"United States","37.527233, -85.287620",1,"kentucky","kentucky","flood","Americas"
39479,"United States","38.367983, -92.477747",1,"missouri","missouri","flood","Americas"
39480,"United States","32.723978, -89.657176",1,"mississippi","mississippi","flood","Americas"
39481,"United States","32.766543, -86.840287",1,"alabama","alabama","flood","Americas"
39482,"United States","35.843003, -86.343051",1,"tennessee","tennessee","flood","Americas"
39483,"United States","39.919807, -86.281793",1,"indiana","indiana","flood","Americas"
39484,"United States","35.582684, -97.508599",1,"oklahoma","oklahoma","storm","Americas"
39485,"United States","38.367983, -92.477747",1,"missouri","missouri","storm","Americas"
39486,"United States","32.723978, -89.657176",1,"mississippi","mississippi","storm","Americas"
39487,"United States","37.527233, -85.287620",1,"kentucky","kentucky","storm","Americas"
39488,"United States","40.114047, -89.158651",1,"illinois","illinois provinces","storm","Americas"
39489,"United States","32.766543, -86.840287",1,"alabama","alabama","storm","Americas"
39490,"United States","35.843003, -86.343051",1,"tennessee","tennessee","storm","Americas"
39491,"United States","39.919807, -86.281793",1,"indiana","indiana","storm","Americas"
39492,"United States","34.899924, -92.438885",1,"arkansas","arkansas","storm","Americas"
39493,"United States","32.648325, -83.444534",1,"georgia","georgia","storm","Americas"
39494,"United States","34.421327, -106.108404",1,"new mexico","new mexico","storm","Americas"
39495,"Uruguay","-31.730532, -55.974187",1,"tacuarembo","tacuarembo provinces","flood","Americas"
39496,"Uruguay","-33.381270, -56.520891",1,"durazno","durazno","flood","Americas"
39497,"Uruguay","-33.230345, -54.388160",1,"treinta y tres","treinta y tres","flood","Americas"
39498,"Uruguay","-33.511684, -57.759989",1,"soriano","soriano","flood","Americas"
39499,"Uruguay","-31.730532, -55.974187",1,"tacuarembo","tacuarembu","flood","Americas"
39500,"Uruguay","-31.400270, -57.966241",1,"salto","salto","flood","Americas"
39501,"Uruguay","-32.444890, -54.337736",1,"cerro largo","cerro largo province","flood","Americas"
39502,"Uruguay","-30.914882, -55.538575",1,"rivera","rivera","flood","Americas"
39503,"Uruguay","-32.316555, -58.088289",1,"paysandu","paysandu","flood","Americas"
39504,"Uruguay","-30.404162, -56.469889",1,"artigas","artigas","flood","Americas"
39505,"Uruguay","-30.404162, -56.469889",1,"artigas","artigas","flood","Americas"
39506,"Uruguay","-31.400270, -57.966241",1,"salto","salto","flood","Americas"
39507,"Uruguay","-30.914882, -55.538575",1,"rivera","rivera","flood","Americas"
39508,"Uruguay","-31.730532, -55.974187",1,"tacuarembo","tacuarembo provinces","flood","Americas"
39509,"Uruguay","-32.444890, -54.337736",1,"cerro largo","cerro largo","flood","Americas"
39510,"Uruguay","-32.316555, -58.088289",1,"paysandu","paysandu","flood","Americas"
39511,"Vietnam","22.668644, 106.257835",1,"cao bang","cao bang","flood","Asia"
39512,"Vietnam","11.059228, 107.184976",1,"dong nai","dong na","flood","Asia"
39513,"Vietnam","22.399217, 103.445320",1,"lai chau","lai chau","flood","Asia"
39514,"Vietnam","10.510848, 105.182450",1,"an giang","an giang","flood","Asia"
39515,"Vietnam","11.117517, 108.048227",1,"binh thuan","binh thuan","flood","Asia"
39516,"Vietnam","11.750807, 108.095659",1,"lam dong","lam dong","flood","Asia"
39517,"Vietnam","12.868426, 109.365286",1,"khanh hoa","khanh hoa","flood","Asia"
39518,"Vietnam","10.459218, 105.631675",1,"dong thap","dong thap provinces","flood","Asia"
39519,"Vietnam","16.075243, 108.224145",1,"da nang","da nang","storm","Asia"
39520,"Vietnam","19.807605, 105.775917",1,"thanh hoa","thanh hoa","storm","Asia"
39521,"Vietnam","15.406080, 109.097070",2,"quang ngai","ly son district","storm","Asia"
39522,"Yemen","14.560005, 49.126808",1,"hadramawt","hadramaut","storm","Asia"
39523,"Yemen","13.155554, 45.371798",1,"abyan","abyan","storm","Asia"
39524,"Yemen","16.153140, 43.186870",1,"shabwah","shabwah provinces","storm","Asia"
39525,"Yemen","15.459100, 45.325340",1,"ma'rib","aden province","storm","Asia"
39526,"Zimbabwe","-16.702816, 31.194138",1,"mashonaland central","mashonaland west","storm","Africa"
39527,"Zimbabwe","-17.827720, 31.053370",1,"harare","harare provinces","storm","Africa"
39528,"Zimbabwe","-18.984717, 29.463115",1,"midlands","midlands","storm","Africa"
39529,"Brazil","-24.636114, -51.616520",1,"parana","parana","flood","Americas"
39530,"Brazil","-29.738736, -53.316140",1,"rio grande do sul","rio grande do sul province","flood","Americas"
39531,"Brazil","-28.991166, -49.545965",1,"santa catarina","santa catarina provinces","flood","Americas"
39532,"Brazil","-30.030636, -51.218735",1,"rio grande do sul","rio grande do sul provinces","flood","Americas"
39533,"Brazil","-27.246192, -50.482456",1,"santa catarina","santa catarina","flood","Americas"
39534,"Brazil","-29.738736, -53.316140",1,"rio grande do sul","rio grande do sul province","flood","Americas"
39535,"Bulgaria","42.501697, 27.478297",1,"burgas","burgas district","flood","Europe"
39536,"Bulgaria","43.569022, 27.827242",1,"dobrich","dobrich","flood","Europe"
39537,"Bulgaria","41.642746, 25.368718",1,"kardzhali","kardzhali provinces","flood","Europe"
39538,"Burkina Faso","10.353839, -4.566626",1,"cascades","cascades province","flood","Africa"
39539,"Albania","42.076797, 20.416091",1,"kukes","kukes provinces","flood","Europe"
39540,"Albania","40.470511, 19.491158",1,"vlore","vlore","flood","Europe"
39541,"Albania","40.724556, 19.557625",1,"fier","fier","flood","Europe"
39542,"Cape Verde","15.026236, -23.558860",1,"boa vista","boa vista","storm","Africa"
39543,"Cape Verde","14.857536, -24.704127",1,"brava","brava","storm","Africa"
39544,"Cape Verde","15.139491, -23.204968",1,"maio","maio","storm","Africa"
39545,"Cape Verde","15.018398, -24.327142",1,"mosteiros","cima","storm","Africa"
39546,"Cape Verde","15.200000, -23.633330",1,"paul","ilheu raso","storm","Africa"
39547,"Cape Verde","17.019349, -25.065590",1,"porto novo","rombo","storm","Africa"
39548,"Cape Verde","15.133330, -23.533330",1,"praia","santiago","storm","Africa"
39549,"Cape Verde","16.615614, -24.298113",1,"ribeira brava","santo antao","storm","Africa"
39550,"Cape Verde","17.183404, -25.063604",1,"ribeira grande","santa luzia","storm","Africa"
39551,"Cape Verde","14.971920, -23.643573",1,"ribeira grande de santiago","santiago","storm","Africa"
39552,"Cape Verde","16.737084, -22.931454",1,"sal","sal","storm","Africa"
39553,"Cape Verde","15.103988, -23.711144",1,"santa catarina","santiago","storm","Africa"
39554,"Cape Verde","14.914788, -24.301622",1,"santa catarina do fogo","fogo","storm","Africa"
39555,"Cape Verde","15.133330, -23.533330",1,"santa cruz","santiago","storm","Africa"
39556,"Cape Verde","15.027907, -23.562659",1,"sao domingos","santiago","storm","Africa"
39557,"Cape Verde","14.896595, -24.497375",1,"sao filipe","ilheu branco","storm","Africa"
39558,"Cape Verde","16.835063, -24.938056",1,"sao vicente","sao vicente provinces","storm","Africa"
39559,"Cape Verde","15.065448, -23.578225",1,"sao lourenco dos orgaos","santiago","storm","Africa"
39560,"Cape Verde","15.192127, -23.644116",1,"sao miguel","santiago","storm","Africa"
39561,"Cape Verde","15.083529, -23.636240",1,"sao salvador do mundo","santiago","storm","Africa"
39562,"Cape Verde","15.275025, -23.753085",1,"tarrafal","santiago","storm","Africa"
39563,"Cape Verde","16.600000, -24.350000",1,"tarrafal de sao nicolau","sao nicolau","storm","Africa"
39564,"Cambodia","13.102710, 103.198220",1,"batdambang","battambang province","storm","Asia"
39565,"Chile","-38.500000, -72.000000",1,"araucania","araucania","flood","Americas"
39566,"Chile","-45.403030, -72.691840",2,"aisen del general carlos ibanez del campo","aisen","flood","Americas"
39567,"Chile","-39.975744, -72.702856",1,"los rios","los rios","flood","Americas"
39568,"Chile","-39.860042, -72.806398",1,"los lagos","los lagos provinces","flood","Americas"
39569,"Chile","-33.045557, -71.619421",1,"valparaiso","valparaiso","storm","Americas"
39570,"Chile","-34.414704, -71.170742",1,"libertador general bernardo o'higgins","libertador gral. bernardo o'higgins","storm","Americas"
39571,"Chile","-23.626601, -70.390128",1,"antofagasta","antofagasta","storm","Americas"
39572,"Chile","-29.960223, -71.317026",1,"coquimbo","coquimbo provinces","storm","Americas"
39573,"Chile","-38.500000, -72.000000",1,"araucania","araucania","earthquake","Americas"
39574,"Chile","-27.423120, -70.046428",1,"atacama","atacama","earthquake","Americas"
39575,"Chile","-29.960223, -71.317026",1,"coquimbo","coquimbo","earthquake","Americas"
39576,"Chile","-35.588591, -71.570653",1,"maule","maule","earthquake","Americas"
39577,"Chile","-33.036000, -71.629630",1,"valparaiso","valparaiso provinces","earthquake","Americas"
39578,"Chile","-33.604134, -70.627380",1,"region metropolitana de santiago","metropolitana","earthquake","Americas"
39579,"Chile","-37.509116, -72.747953",2,"bio-bio","biobio","earthquake","Americas"
39580,"Chile","-34.414704, -71.170742",1,"libertador general bernardo o'higgins","libertador gral. bernardo oihiggins","earthquake","Americas"
39581,"China","29.560260, 106.557710",1,"chongqing","chongqing shi","storm","Asia"
39582,"China","36.000000, 109.000000",1,"shaanxi","shaanxi sheng provinces","storm","Asia"
39583,"China","37.666670, 112.250000",1,"shanxi","shanxi sheng","storm","Asia"
39584,"China","33.820340, 112.134730",1,"henan","henan sheng","storm","Asia"
39585,"China","28.138410, 115.069690",1,"jiangxi","jiangxi sheng","storm","Asia"
39586,"China","30.500000, 102.666670",1,"sichuan","sichuan sheng","storm","Asia"
39587,"China","27.000000, 107.000000",1,"guizhou","guizhou sheng","storm","Asia"
39588,"China","40.919040, 110.383110",1,"xinjiang uygur","xinjiang uygur zizhiqu","storm","Asia"
39589,"China","33.873780, 103.951610",1,"xizang","xizang zizhiqu provinces","storm","Asia"
39590,"China","27.666670, 115.666670",1,"jiangxi","jiangxi sheng provinces","storm","Asia"
39591,"China","27.666670, 111.750000",1,"hunan","hunan sheng","storm","Asia"
39592,"China","30.500000, 102.666670",1,"sichuan","sichuan sheng province","storm","Asia"
39593,"China","25.000000, 101.500000",1,"yunnan","yunnan sheng","storm","Asia"
39594,"China","27.000000, 107.000000",1,"guizhou","guizhou sheng","storm","Asia"
39595,"China","24.000000, 109.000000",1,"guangxi","guangxi zhuangzu zizhiqu provinces","storm","Asia"
39596,"China","30.500000, 102.666670",1,"sichuan","sichuan sheng","storm","Asia"
39597,"China","36.000000, 109.000000",1,"shaanxi","shaanxi sheng","storm","Asia"
39598,"China","37.666670, 112.250000",1,"shanxi","shanxi sheng","storm","Asia"
39599,"China","37.750000, 102.750000",1,"gansu","gansu sheng provinces","storm","Asia"
39600,"China","27.000000, 107.000000",1,"guizhou","guizhou sheng","storm","Asia"
39601,"China","24.000000, 109.000000",1,"guangxi","guangxi zhuangzu zizhiqu","storm","Asia"
39602,"China","31.916670, 117.166670",1,"anhui","anhui sheng","storm","Asia"
39603,"China","25.000000, 101.500000",1,"yunnan","yunnan sheng","storm","Asia"
39604,"China","27.666670, 111.750000",1,"hunan","hunan sheng","storm","Asia"
39605,"China","31.000000, 112.250000",1,"hubei","hubei sheng","storm","Asia"
39606,"China","30.500000, 102.666670",1,"sichuan","sichuan sheng","storm","Asia"
39607,"China","28.138410, 115.069690",1,"jiangxi","jiangxi sheng","storm","Asia"
39608,"China","36.333330, 118.250000",1,"shandong","shandong sheng provinces","storm","Asia"
39609,"China","27.000000, 107.000000",1,"guizhou","guizhou sheng","storm","Asia"
39610,"China","23.500000, 113.250000",1,"guangdong","guangdong sheng","storm","Asia"
39611,"Albania","41.269642, 19.793305",1,"tirane","tirane province","flood","Europe"
39612,"China","25.000000, 101.500000",1,"yunnan","yunnan sheng","flood","Asia"
39613,"China","28.138410, 115.069690",1,"jiangxi","jiangxi sheng","flood","Asia"
39614,"China","33.000000, 119.833330",1,"jiangsu","jiangsu sheng","flood","Asia"
39615,"China","18.939440, 109.484170",1,"hainan","haina sheng","flood","Asia"
39616,"China","31.222220, 121.458060",1,"shanghai","shanghai shi","flood","Asia"
39617,"China","31.916670, 117.166670",1,"anhui","anhui sheng","flood","Asia"
39618,"China","23.500000, 113.250000",1,"guangdong","guangdong sheng","flood","Asia"
39619,"China","24.000000, 109.000000",1,"guangxi","guangxi zhuangzu zizhiqu","flood","Asia"
39620,"China","27.000000, 107.000000",1,"guizhou","guizhou sheng","flood","Asia"
39621,"China","27.666670, 111.750000",1,"hunan","hunan sheng","flood","Asia"
39622,"China","26.250000, 118.000000",1,"fujian","fujian sheng","flood","Asia"
39623,"China","29.166670, 120.000000",1,"zhejiang","zhejiang sheng provinces","flood","Asia"
39624,"China","23.500000, 113.250000",1,"guangdong","guangdong sheng","flood","Asia"
39625,"China","27.000000, 107.000000",1,"guizhou","guizhou sheng","flood","Asia"
39626,"China","27.666670, 111.750000",1,"hunan","hunan sheng","flood","Asia"
39627,"China","28.138410, 115.069690",1,"jiangxi","jinagxi sheng","flood","Asia"
39628,"China","29.560260, 106.557710",1,"chongqing","chongqing shi provinces","flood","Asia"
39629,"China","31.000000, 112.250000",1,"hubei","hubei sheng","flood","Asia"
39630,"China","26.250000, 118.000000",1,"fujian","fujian sheng","flood","Asia"
39631,"China","47.750000, 128.000000",1,"heilongjiang","heilongjiang sheng","storm","Asia"
39632,"China","36.000000, 96.000000",1,"qinghai","qinghai sheng","storm","Asia"
39633,"China","37.250000, 106.000000",1,"ningxia hui","ningxia huizu zizhiqu","storm","Asia"
39634,"China","43.500000, 114.750000",1,"nei mongol","nei mongol zizhiqu","storm","Asia"
39635,"China","36.000000, 109.000000",1,"shaanxi","shaanxi sheng provinces","storm","Asia"
39636,"China","37.750000, 102.750000",1,"gansu","gansu sheng","storm","Asia"
39637,"Algeria","22.785000, 5.522780",1,"tamanghasset","tamanrasset province","flood","Africa"
39638,"China","36.000000, 109.000000",1,"shaanxi","shaanxi sheng provinces","storm","Asia"
39639,"China","37.750000, 102.750000",1,"gansu","gansu sheng","storm","Asia"
39640,"China","40.559740, 118.189000",1,"hebei","hebei sheng","storm","Asia"
39641,"China","43.500000, 114.750000",1,"nei mongol","nei mongol zizhiqu","storm","Asia"
39642,"China","33.820340, 112.134730",1,"henan","henan sheng","storm","Asia"
39643,"China","31.000000, 112.250000",1,"hubei","hubei sheng","storm","Asia"
39644,"China","43.500000, 114.750000",1,"nei mongol","nei mongol zizhiqu","flood","Asia"
39645,"China","33.000000, 119.833330",1,"jiangsu","jiangsu sheng","flood","Asia"
39646,"China","37.750000, 102.750000",1,"gansu","gansu sheng","flood","Asia"
39647,"China","29.560260, 106.557710",1,"chongqing","chongqing shi","flood","Asia"
39648,"China","36.333330, 118.250000",1,"shandong","shandong sheng","flood","Asia"
39649,"China","30.500000, 102.666670",1,"sichuan","sichuan sheng","flood","Asia"
39650,"China","36.000000, 96.000000",1,"qinghai","qinghai sheng","flood","Asia"
39651,"China","40.559740, 118.189000",1,"hebei","hebei sheng","flood","Asia"
39652,"China","33.820340, 112.134730",1,"henan","henan sheng","flood","Asia"
39653,"China","36.000000, 109.000000",1,"shaanxi","shaanxi sheng","flood","Asia"
39654,"China","25.000000, 101.500000",1,"yunnan","yunnan sheng provinces","flood","Asia"
39655,"China","27.000000, 107.000000",1,"guizhou","guizhou sheng","flood","Asia"
39656,"China","31.000000, 112.250000",1,"hubei","hubei sheng","flood","Asia"
39657,"China","26.250000, 118.000000",1,"fujian","fujian sheng","storm","Asia"
39658,"China","29.166670, 120.000000",1,"zhejiang","zheijiang sheng","storm","Asia"
39659,"China","28.138410, 115.069690",1,"jiangxi","jiangxi sheng","storm","Asia"
39660,"China","31.916670, 117.166670",1,"anhui","anhui sheng provinces","storm","Asia"
39661,"China","27.000000, 107.000000",1,"guizhou","guizhou sheng","flood","Asia"
39662,"China","30.500000, 102.666670",1,"sichuan","sichuan sheng","flood","Asia"
39663,"China","29.560260, 106.557710",1,"chongqing","chongqing shi","flood","Asia"
39664,"China","25.000000, 101.500000",1,"yunnan","yunnan sheng provinces","flood","Asia"
39665,"China","29.560260, 106.557710",1,"chongqing","chongqing shi","flood","Asia"
39666,"China","30.500000, 102.666670",1,"sichuan","sichuan sheng","flood","Asia"
39667,"China","31.000000, 112.250000",1,"hubei","hubei sheng","flood","Asia"
39668,"China","27.000000, 107.000000",1,"guizhou","guizhou sheng","flood","Asia"
39669,"China","27.666670, 111.750000",1,"hunan","hunan sheng","flood","Asia"
39670,"China","27.666670, 115.666670",1,"jiangxi","jiangxi sheng provinces","flood","Asia"
39671,"China","25.000000, 101.500000",1,"yunnan","yunnan sheng","flood","Asia"
39672,"China","23.500000, 113.250000",1,"guangdong","guangdong sheng","flood","Asia"
39673,"China","24.000000, 109.000000",1,"guangxi","guangxi zhuangzu zizhiqu","flood","Asia"
39674,"China","18.939440, 109.484170",1,"hainan","hainan sheng","flood","Asia"
39675,"China","26.250000, 118.000000",1,"fujian","fujian sheng","storm","Asia"
39676,"China","29.166670, 120.000000",1,"zhejiang","zhejiang sheng provinces","storm","Asia"
39677,"Algeria","27.671110, -8.147430",1,"tindouf","tindouf province","flood","Africa"
39678,"China","24.000000, 109.000000",1,"guangxi","guangxi zhuangzu zizhiqu","storm","Asia"
39679,"China","19.250000, 109.750000",1,"hainan","hainan sheng provinces","storm","Asia"
39680,"China","23.500000, 113.250000",1,"guangdong","guangdong sheng","storm","Asia"
39681,"China","25.000000, 101.500000",1,"yunnan","yunnan sheng province","storm","Asia"
39682,"China","27.666670, 111.750000",1,"hunan","hunan sheng province","flood","Asia"
39683,"China","39.142220, 117.176670",1,"tianjin","tianjin shi provinces","storm","Asia"
39684,"China","39.907500, 116.397230",1,"beijing","beijing shi","storm","Asia"
39685,"China","43.500000, 114.750000",1,"nei mongol","nei mongol zizhiqu","storm","Asia"
39686,"Colombia","6.575106, -72.645343",2,"santander","san miguel","flood","Americas"
39687,"Congo - Kinshasa","-3.218383, 28.258551",1,"kwilu","south kivu","earthquake","Africa"
39688,"Congo - Kinshasa","2.766670, 27.616670",1,"haut-uele","haut-uele districts","flood","Africa"
39689,"Congo - Kinshasa","-10.206193, 24.839377",1,"tshopo","tshopo","flood","Africa"
39690,"Congo - Kinshasa","-4.321855, 15.311748",1,"kinshasa","kinshasa district","flood","Africa"
39691,"Angola","-6.587170, 13.519660",1,"zaire","zaire provinces","flood","Africa"
